read_code,v36_v2_id,v36_v2_term,v36_v2,v36_v3_id,v36_v3_term,v36_v3,v37_v2_id,v37_v2_term,v37_v2,v37_v3_id,v37_v3_term,v37_v3,v38_v2_id,v38_v2_term,v38_v2,v38_v3_id,v38_v3_term,v38_v3
c11A.,ASTTRT_COD,*VENTOLIN CR 4mg m/r tablets,1,NA,NA,NA,ASTTRT_COD,*VENTOLIN CR 4mg m/r tablets,1,NA,NA,NA,ASTTRT_COD,*VENTOLIN CR 4mg m/r tablets,1,NA,NA,NA
c11b.,ASTTRT_COD,VENTOLIN 2mg/5mL syrup,1,ASTTRT_COD,Ventolin 2mg/5mL s/f syrup,1,ASTTRT_COD,VENTOLIN 2mg/5mL syrup,1,ASTTRT_COD,Ventolin 2mg/5mL s/f syrup,1,ASTTRT_COD,VENTOLIN 2mg/5mL syrup,1,ASTTRT_COD,Ventolin 2mg/5mL s/f syrup,1
c11B.,ASTTRT_COD,*SALBUTAMOL 4mg m/r tablets,1,NA,NA,NA,ASTTRT_COD,*SALBUTAMOL 4mg m/r tablets,1,NA,NA,NA,ASTTRT_COD,*SALBUTAMOL 4mg m/r tablets,1,NA,NA,NA
c11c.,ASTTRT_COD,*VOLMAX 4mg m/r tablets,1,ASTTRT_COD,Volmax 4mg m/r tablet,1,ASTTRT_COD,*VOLMAX 4mg m/r tablets,1,ASTTRT_COD,Volmax 4mg m/r tablet,1,ASTTRT_COD,*VOLMAX 4mg m/r tablets,1,ASTTRT_COD,Volmax 4mg m/r tablet,1
c11C.,ASTTRT_COD,*VENTOLIN CR 8mg m/r tablets,1,NA,NA,NA,ASTTRT_COD,*VENTOLIN CR 8mg m/r tablets,1,NA,NA,NA,ASTTRT_COD,*VENTOLIN CR 8mg m/r tablets,1,NA,NA,NA
c11d.,ASTTRT_COD,*VOLMAX 8mg m/r tablets,1,ASTTRT_COD,Volmax 8mg m/r tablet,1,ASTTRT_COD,*VOLMAX 8mg m/r tablets,1,ASTTRT_COD,Volmax 8mg m/r tablet,1,ASTTRT_COD,*VOLMAX 8mg m/r tablets,1,ASTTRT_COD,Volmax 8mg m/r tablet,1
c11D.,ASTTRT_COD,SALAPIN 2mg/5mL sugar free syrup,1,ASTTRT_COD,Salapin 2mg/5mL sugar free syrup,1,ASTTRT_COD,SALAPIN 2mg/5mL sugar free syrup,1,ASTTRT_COD,Salapin 2mg/5mL sugar free syrup,1,ASTTRT_COD,SALAPIN 2mg/5mL sugar free syrup,1,ASTTRT_COD,Salapin 2mg/5mL sugar free syrup,1
c11e.,ASTTRT_COD,*SALBUVENT 2mg tablets,1,ASTTRT_COD,Salbuvent 2mg tablet,1,ASTTRT_COD,*SALBUVENT 2mg tablets,1,ASTTRT_COD,Salbuvent 2mg tablet,1,ASTTRT_COD,*SALBUVENT 2mg tablets,1,ASTTRT_COD,Salbuvent 2mg tablet,1
c11f.,ASTTRT_COD,*SALBUVENT 4mg tablets,1,ASTTRT_COD,Salbuvent 4mg tablet,1,ASTTRT_COD,*SALBUVENT 4mg tablets,1,ASTTRT_COD,Salbuvent 4mg tablet,1,ASTTRT_COD,*SALBUVENT 4mg tablets,1,ASTTRT_COD,Salbuvent 4mg tablet,1
c11g.,ASTTRT_COD,*SALBUVENT 2mg/5mL syrup,1,ASTTRT_COD,Salbuvent 2mg/5mL syrup,1,ASTTRT_COD,*SALBUVENT 2mg/5mL syrup,1,ASTTRT_COD,Salbuvent 2mg/5mL syrup,1,ASTTRT_COD,*SALBUVENT 2mg/5mL syrup,1,ASTTRT_COD,Salbuvent 2mg/5mL syrup,1
c11h.,ASTTRT_COD,SALBUVENT 2mg/5mL syrup 2litre,1,ASTTRT_COD,Salbuvent 2mg/5mL syrup 2litre,1,ASTTRT_COD,SALBUVENT 2mg/5mL syrup 2litre,1,ASTTRT_COD,Salbuvent 2mg/5mL syrup 2litre,1,ASTTRT_COD,SALBUVENT 2mg/5mL syrup 2litre,1,ASTTRT_COD,Salbuvent 2mg/5mL syrup 2litre,1
c11i.,ASTTRT_COD,*VENTOLIN CR 4mg m/r tablets,1,ASTTRT_COD,Ventolin CR 4mg m/r tablet,1,ASTTRT_COD,*VENTOLIN CR 4mg m/r tablets,1,ASTTRT_COD,Ventolin CR 4mg m/r tablet,1,ASTTRT_COD,*VENTOLIN CR 4mg m/r tablets,1,ASTTRT_COD,Ventolin CR 4mg m/r tablet,1
c11j.,ASTTRT_COD,*SALBUTAMOL 4mg m/r tablets,1,ASTTRT_COD,Salbutamol 4mg m/r tablet,1,ASTTRT_COD,*SALBUTAMOL 4mg m/r tablets,1,ASTTRT_COD,Salbutamol 4mg m/r tablet,1,ASTTRT_COD,*SALBUTAMOL 4mg m/r tablets,1,ASTTRT_COD,Salbutamol 4mg m/r tablet,1
c11k.,ASTTRT_COD,*VENTOLIN CR 8mg m/r tablets,1,ASTTRT_COD,Ventolin CR 8mg m/r tablet,1,ASTTRT_COD,*VENTOLIN CR 8mg m/r tablets,1,ASTTRT_COD,Ventolin CR 8mg m/r tablet,1,ASTTRT_COD,*VENTOLIN CR 8mg m/r tablets,1,ASTTRT_COD,Ventolin CR 8mg m/r tablet,1
c11m.,ASTTRT_COD,LIBETIST 2mg/5mL sugar free syrup,1,ASTTRT_COD,Libetist 2mg/5mL sugar free syrup,1,ASTTRT_COD,LIBETIST 2mg/5mL sugar free syrup,1,ASTTRT_COD,Libetist 2mg/5mL sugar free syrup,1,ASTTRT_COD,LIBETIST 2mg/5mL sugar free syrup,1,ASTTRT_COD,Libetist 2mg/5mL sugar free syrup,1
c11n.,ASTTRT_COD,*SALBUTAMOL 4mg m/r capsules,1,ASTTRT_COD,Salbutamol 4mg m/r capsule,1,ASTTRT_COD,*SALBUTAMOL 4mg m/r capsules,1,ASTTRT_COD,Salbutamol 4mg m/r capsule,1,ASTTRT_COD,*SALBUTAMOL 4mg m/r capsules,1,ASTTRT_COD,Salbutamol 4mg m/r capsule,1
c11o.,ASTTRT_COD,*SALBUTAMOL 8mg m/r capsules,1,ASTTRT_COD,Salbutamol 8mg m/r capsule,1,ASTTRT_COD,*SALBUTAMOL 8mg m/r capsules,1,ASTTRT_COD,Salbutamol 8mg m/r capsule,1,ASTTRT_COD,*SALBUTAMOL 8mg m/r capsules,1,ASTTRT_COD,Salbutamol 8mg m/r capsule,1
c11p.,ASTTRT_COD,*VENTMAX SR 4mg m/r capsules,1,ASTTRT_COD,Ventmax SR 4mg m/r capsule,1,ASTTRT_COD,*VENTMAX SR 4mg m/r capsules,1,ASTTRT_COD,Ventmax SR 4mg m/r capsule,1,ASTTRT_COD,*VENTMAX SR 4mg m/r capsules,1,ASTTRT_COD,Ventmax SR 4mg m/r capsule,1
c11q.,ASTTRT_COD,*VENTMAX SR 8mg m/r capsules,1,ASTTRT_COD,Ventmax SR 8mg m/r capsule,1,ASTTRT_COD,*VENTMAX SR 8mg m/r capsules,1,ASTTRT_COD,Ventmax SR 8mg m/r capsule,1,ASTTRT_COD,*VENTMAX SR 8mg m/r capsules,1,ASTTRT_COD,Ventmax SR 8mg m/r capsule,1
c11v.,ASTTRT_COD,SALBUTAMOL 4mg tablets,1,ASTTRT_COD,Salbutamol 4mg tablet,1,ASTTRT_COD,SALBUTAMOL 4mg tablets,1,ASTTRT_COD,Salbutamol 4mg tablet,1,ASTTRT_COD,SALBUTAMOL 4mg tablets,1,ASTTRT_COD,Salbutamol 4mg tablet,1
c11w.,ASTTRT_COD,*SALBUTAMOL 2mg/2mL liquid,1,ASTTRT_COD,Salbutamol 2mg/2mL liquid,1,ASTTRT_COD,*SALBUTAMOL 2mg/2mL liquid,1,ASTTRT_COD,Salbutamol 2mg/2mL liquid,1,ASTTRT_COD,*SALBUTAMOL 2mg/2mL liquid,1,ASTTRT_COD,Salbutamol 2mg/2mL liquid,1
c11x.,ASTTRT_COD,SALBUTAMOL 2mg tablets,1,ASTTRT_COD,Salbutamol 2mg tablet,1,ASTTRT_COD,SALBUTAMOL 2mg tablets,1,ASTTRT_COD,Salbutamol 2mg tablet,1,ASTTRT_COD,SALBUTAMOL 2mg tablets,1,ASTTRT_COD,Salbutamol 2mg tablet,1
c11y.,ASTTRT_COD,*SALBUTAMOL 8mg m/r tablets,1,ASTTRT_COD,Salbutamol 8mg m/r tablet,1,ASTTRT_COD,*SALBUTAMOL 8mg m/r tablets,1,ASTTRT_COD,Salbutamol 8mg m/r tablet,1,ASTTRT_COD,*SALBUTAMOL 8mg m/r tablets,1,ASTTRT_COD,Salbutamol 8mg m/r tablet,1
c11z.,ASTTRT_COD,SALBUTAMOL 2mg/5mL sugar free syrup,1,ASTTRT_COD,Salbutamol 2mg/5mL sugar free syrup,1,ASTTRT_COD,SALBUTAMOL 2mg/5mL sugar free syrup,1,ASTTRT_COD,Salbutamol 2mg/5mL sugar free syrup,1,ASTTRT_COD,SALBUTAMOL 2mg/5mL sugar free syrup,1,ASTTRT_COD,Salbutamol 2mg/5mL sugar free syrup,1
c12..,ASTTRT_COD,SALBUTAMOL [PARENTERAL PREPARATIONS],1,ASTTRT_COD,Salbutamol [parenteral preparations],1,ASTTRT_COD,SALBUTAMOL [PARENTERAL PREPARATIONS],1,ASTTRT_COD,Salbutamol [parenteral preparations],1,ASTTRT_COD,SALBUTAMOL [PARENTERAL PREPARATIONS],1,ASTTRT_COD,Salbutamol [parenteral preparations],1
c121.,ASTTRT_COD,VENTOLIN 250micrograms/5mL injection,1,ASTTRT_COD,Ventolin 250micrograms/5mL injection,1,ASTTRT_COD,VENTOLIN 250micrograms/5mL injection,1,ASTTRT_COD,Ventolin 250micrograms/5mL injection,1,ASTTRT_COD,VENTOLIN 250micrograms/5mL injection,1,ASTTRT_COD,Ventolin 250micrograms/5mL injection,1
c122.,ASTTRT_COD,VENTOLIN 500microgram/1mL injection,1,ASTTRT_COD,Ventolin 500micrograms/1mL injection,1,ASTTRT_COD,VENTOLIN 500microgram/1mL injection,1,ASTTRT_COD,Ventolin 500micrograms/1mL injection,1,ASTTRT_COD,VENTOLIN 500microgram/1mL injection,1,ASTTRT_COD,Ventolin 500micrograms/1mL injection,1
c123.,ASTTRT_COD,VENTOLIN 5mg/5mL intravenous infusion,1,ASTTRT_COD,Ventolin 5mg/5mL intravenous infusion,1,ASTTRT_COD,VENTOLIN 5mg/5mL intravenous infusion,1,ASTTRT_COD,Ventolin 5mg/5mL intravenous infusion,1,ASTTRT_COD,VENTOLIN 5mg/5mL intravenous infusion,1,ASTTRT_COD,Ventolin 5mg/5mL intravenous infusion,1
c124.,ASTTRT_COD,SALBUVENT 250microgram/5mL injection,1,ASTTRT_COD,Salbuvent 250micrograms/5mL injection,1,ASTTRT_COD,SALBUVENT 250microgram/5mL injection,1,ASTTRT_COD,Salbuvent 250micrograms/5mL injection,1,ASTTRT_COD,SALBUVENT 250microgram/5mL injection,1,ASTTRT_COD,Salbuvent 250micrograms/5mL injection,1
c125.,ASTTRT_COD,SALBUVENT 500micrograms/1mL injection,1,ASTTRT_COD,Salbuvent 500micrograms/1mL injection,1,ASTTRT_COD,SALBUVENT 500micrograms/1mL injection,1,ASTTRT_COD,Salbuvent 500micrograms/1mL injection,1,ASTTRT_COD,SALBUVENT 500micrograms/1mL injection,1,ASTTRT_COD,Salbuvent 500micrograms/1mL injection,1
c126.,ASTTRT_COD,SALBUVENT 5mg/5mL intravenous infusion,1,ASTTRT_COD,Salbuvent 5mg/5mL intravenous infusion,1,ASTTRT_COD,SALBUVENT 5mg/5mL intravenous infusion,1,ASTTRT_COD,Salbuvent 5mg/5mL intravenous infusion,1,ASTTRT_COD,SALBUVENT 5mg/5mL intravenous infusion,1,ASTTRT_COD,Salbuvent 5mg/5mL intravenous infusion,1
c12w.,ASTTRT_COD,*SALBUTAMOL 5mg/50mL injection,1,ASTTRT_COD,Salbutamol 5mg/50mL injection,1,ASTTRT_COD,*SALBUTAMOL 5mg/50mL injection,1,ASTTRT_COD,Salbutamol 5mg/50mL injection,1,ASTTRT_COD,*SALBUTAMOL 5mg/50mL injection,1,ASTTRT_COD,Salbutamol 5mg/50mL injection,1
c12x.,ASTTRT_COD,SALBUTAMOL 250micrograms/5mL injection,1,ASTTRT_COD,Salbutamol 250micrograms/5mL injection,1,ASTTRT_COD,SALBUTAMOL 250micrograms/5mL injection,1,ASTTRT_COD,Salbutamol 250micrograms/5mL injection,1,ASTTRT_COD,SALBUTAMOL 250micrograms/5mL injection,1,ASTTRT_COD,Salbutamol 250micrograms/5mL injection,1
c12y.,ASTTRT_COD,SALBUTAMOL 500microgram/1mL injection,1,ASTTRT_COD,Salbutamol 500micrograms/1mL injection,1,ASTTRT_COD,SALBUTAMOL 500microgram/1mL injection,1,ASTTRT_COD,Salbutamol 500micrograms/1mL injection,1,ASTTRT_COD,SALBUTAMOL 500microgram/1mL injection,1,ASTTRT_COD,Salbutamol 500micrograms/1mL injection,1
c12z.,ASTTRT_COD,SALBUTAMOL 5mg/5mL intravenous infusion,1,ASTTRT_COD,Salbutamol 5mg/5mL intravenous infusion,1,ASTTRT_COD,SALBUTAMOL 5mg/5mL intravenous infusion,1,ASTTRT_COD,Salbutamol 5mg/5mL intravenous infusion,1,ASTTRT_COD,SALBUTAMOL 5mg/5mL intravenous infusion,1,ASTTRT_COD,Salbutamol 5mg/5mL intravenous infusion,1
c13..,ASTTRT_COD,SALBUTAMOL [INHALATION PREPRATIONS],1,ASTTRT_COD,Salbutamol [inhalation preparations],1,ASTTRT_COD,SALBUTAMOL [INHALATION PREPRATIONS],1,ASTTRT_COD,Salbutamol [inhalation preparations],1,ASTTRT_COD,SALBUTAMOL [INHALATION PREPRATIONS],1,ASTTRT_COD,Salbutamol [inhalation preparations],1
c131.,ASTTRT_COD,*ASMAVEN 100micrograms inhaler,1,ASTTRT_COD,Asmaven 100micrograms inhaler,1,ASTTRT_COD,*ASMAVEN 100micrograms inhaler,1,ASTTRT_COD,Asmaven 100micrograms inhaler,1,ASTTRT_COD,*ASMAVEN 100micrograms inhaler,1,ASTTRT_COD,Asmaven 100micrograms inhaler,1
c132.,ASTTRT_COD,COBUTOLIN 100microgram inhaler,1,ASTTRT_COD,Cobutolin 100micrograms inhaler,1,ASTTRT_COD,COBUTOLIN 100microgram inhaler,1,ASTTRT_COD,Cobutolin 100micrograms inhaler,1,ASTTRT_COD,COBUTOLIN 100microgram inhaler,1,ASTTRT_COD,Cobutolin 100micrograms inhaler,1
c133.,ASTTRT_COD,SALBULIN 100micrograms inhaler,1,ASTTRT_COD,Salbulin 100micrograms inhaler,1,ASTTRT_COD,SALBULIN 100micrograms inhaler,1,ASTTRT_COD,Salbulin 100micrograms inhaler,1,ASTTRT_COD,SALBULIN 100micrograms inhaler,1,ASTTRT_COD,Salbulin 100micrograms inhaler,1
c134.,ASTTRT_COD,VENTOLIN 100micrograms inhaler,1,ASTTRT_COD,Ventolin 100micrograms inhaler,1,ASTTRT_COD,VENTOLIN 100micrograms inhaler,1,ASTTRT_COD,Ventolin 100micrograms inhaler,1,ASTTRT_COD,VENTOLIN 100micrograms inhaler,1,ASTTRT_COD,Ventolin 100micrograms inhaler,1
c135.,ASTTRT_COD,VENTOLIN 2.5mg/2.5mL Nebules,1,ASTTRT_COD,Ventolin 2.5mg/2.5mL Nebule,1,ASTTRT_COD,VENTOLIN 2.5mg/2.5mL Nebules,1,ASTTRT_COD,Ventolin 2.5mg/2.5mL Nebule,1,ASTTRT_COD,VENTOLIN 2.5mg/2.5mL Nebules,1,ASTTRT_COD,Ventolin 2.5mg/2.5mL Nebule,1
c136.,ASTTRT_COD,VENTOLIN 200micrograms rotacaps,1,ASTTRT_COD,Ventolin 200micrograms Rotacap,1,ASTTRT_COD,VENTOLIN 200micrograms rotacaps,1,ASTTRT_COD,Ventolin 200micrograms Rotacap,1,ASTTRT_COD,VENTOLIN 200micrograms rotacaps,1,ASTTRT_COD,Ventolin 200micrograms Rotacap,1
c137.,ASTTRT_COD,VENTOLIN 400micrograms rotacaps,1,ASTTRT_COD,Ventolin 400micrograms Rotacap,1,ASTTRT_COD,VENTOLIN 400micrograms rotacaps,1,ASTTRT_COD,Ventolin 400micrograms Rotacap,1,ASTTRT_COD,VENTOLIN 400micrograms rotacaps,1,ASTTRT_COD,Ventolin 400micrograms Rotacap,1
c138.,ASTTRT_COD,ROTAHALER DEVICE,1,NA,NA,NA,ASTTRT_COD,ROTAHALER DEVICE,1,NA,NA,NA,ASTTRT_COD,ROTAHALER DEVICE,1,NA,NA,NA
c139.,ASTTRT_COD,VENTOLIN 100mg/20mL respirator solution,1,ASTTRT_COD,Ventolin 100mg/20mL nebuliser solution,1,ASTTRT_COD,VENTOLIN 100mg/20mL respirator solution,1,ASTTRT_COD,Ventolin 100mg/20mL nebuliser solution,1,ASTTRT_COD,VENTOLIN 100mg/20mL respirator solution,1,ASTTRT_COD,Ventolin 100mg/20mL nebuliser solution,1
c13a.,ASTTRT_COD,AEROLIN-400 100microgram inhaler,1,ASTTRT_COD,Aerolin-400 100micrograms inhaler,1,ASTTRT_COD,AEROLIN-400 100microgram inhaler,1,ASTTRT_COD,Aerolin-400 100micrograms inhaler,1,ASTTRT_COD,AEROLIN-400 100microgram inhaler,1,ASTTRT_COD,Aerolin-400 100micrograms inhaler,1
c13A.,ASTTRT_COD,STERI-NEB SALAMOL 2.5mg nebulisation units,1,ASTTRT_COD,Steri-Neb Salamol 2.5mg/2.5mL nebulisation unit,1,ASTTRT_COD,STERI-NEB SALAMOL 2.5mg nebulisation units,1,ASTTRT_COD,Steri-Neb Salamol 2.5mg/2.5mL nebulisation unit,1,ASTTRT_COD,STERI-NEB SALAMOL 2.5mg nebulisation units,1,ASTTRT_COD,Steri-Neb Salamol 2.5mg/2.5mL nebulisation unit,1
c13b.,ASTTRT_COD,*ROTAHALER DEVICE,1,NA,NA,NA,ASTTRT_COD,*ROTAHALER DEVICE,1,NA,NA,NA,ASTTRT_COD,*ROTAHALER DEVICE,1,NA,NA,NA
c13B.,ASTTRT_COD,STERI-NEB SALAMOL 5mg nebulisation units,1,ASTTRT_COD,Steri-Neb Salamol 5mg/2.5mL nebulisation unit,1,ASTTRT_COD,STERI-NEB SALAMOL 5mg nebulisation units,1,ASTTRT_COD,Steri-Neb Salamol 5mg/2.5mL nebulisation unit,1,ASTTRT_COD,STERI-NEB SALAMOL 5mg nebulisation units,1,ASTTRT_COD,Steri-Neb Salamol 5mg/2.5mL nebulisation unit,1
c13c.,ASTTRT_COD,AEROLIN AUTO 100microgram inhaler,1,ASTTRT_COD,Aerolin Auto 100micrograms inhaler,1,ASTTRT_COD,AEROLIN AUTO 100microgram inhaler,1,ASTTRT_COD,Aerolin Auto 100micrograms inhaler,1,ASTTRT_COD,AEROLIN AUTO 100microgram inhaler,1,ASTTRT_COD,Aerolin Auto 100micrograms inhaler,1
c13C.,ASTTRT_COD,SALBUTAMOL 200micrograms disks+disk inhaler,1,ASTTRT_COD,Salbutamol 200micrograms/blister disks+disk inhaler,1,ASTTRT_COD,SALBUTAMOL 200micrograms disks+disk inhaler,1,ASTTRT_COD,Salbutamol 200micrograms/blister disks+disk inhaler,1,ASTTRT_COD,SALBUTAMOL 200micrograms disks+disk inhaler,1,ASTTRT_COD,Salbutamol 200micrograms/blister disks+disk inhaler,1
c13d.,ASTTRT_COD,VENTODISKS 200micrograms diskhaler 14x8,1,ASTTRT_COD,Ventodisks 200micrograms diskhaler 14x8,1,ASTTRT_COD,VENTODISKS 200micrograms diskhaler 14x8,1,ASTTRT_COD,Ventodisks 200micrograms diskhaler 14x8,1,ASTTRT_COD,VENTODISKS 200micrograms diskhaler 14x8,1,ASTTRT_COD,Ventodisks 200micrograms diskhaler 14x8,1
c13D.,ASTTRT_COD,SALBUTAMOL 400micrograms disks+disk inhaler,1,ASTTRT_COD,Salbutamol 400micrograms/blister disks+disk inhaler,1,ASTTRT_COD,SALBUTAMOL 400micrograms disks+disk inhaler,1,ASTTRT_COD,Salbutamol 400micrograms/blister disks+disk inhaler,1,ASTTRT_COD,SALBUTAMOL 400micrograms disks+disk inhaler,1,ASTTRT_COD,Salbutamol 400micrograms/blister disks+disk inhaler,1
c13e.,ASTTRT_COD,VENTODISKS 400micrograms diskhaler 14x8,1,ASTTRT_COD,Ventodisks 400micrograms diskhaler 14x8,1,ASTTRT_COD,VENTODISKS 400micrograms diskhaler 14x8,1,ASTTRT_COD,Ventodisks 400micrograms diskhaler 14x8,1,ASTTRT_COD,VENTODISKS 400micrograms diskhaler 14x8,1,ASTTRT_COD,Ventodisks 400micrograms diskhaler 14x8,1
c13E.,ASTTRT_COD,SALBUTAMOL 200micrograms disk refill,1,ASTTRT_COD,Salbutamol 200micrograms/blister disks refill,1,ASTTRT_COD,SALBUTAMOL 200micrograms disk refill,1,ASTTRT_COD,Salbutamol 200micrograms/blister disks refill,1,ASTTRT_COD,SALBUTAMOL 200micrograms disk refill,1,ASTTRT_COD,Salbutamol 200micrograms/blister disks refill,1
c13f.,ASTTRT_COD,VENTODISKS 200micrograms disk refill 14x8,1,ASTTRT_COD,Ventodisks 200micrograms disk refill 14x8,1,ASTTRT_COD,VENTODISKS 200micrograms disk refill 14x8,1,ASTTRT_COD,Ventodisks 200micrograms disk refill 14x8,1,ASTTRT_COD,VENTODISKS 200micrograms disk refill 14x8,1,ASTTRT_COD,Ventodisks 200micrograms disk refill 14x8,1
c13F.,ASTTRT_COD,SALBUTAMOL 400micrograms disk refill,1,ASTTRT_COD,Salbutamol 400micrograms/blister disks refill,1,ASTTRT_COD,SALBUTAMOL 400micrograms disk refill,1,ASTTRT_COD,Salbutamol 400micrograms/blister disks refill,1,ASTTRT_COD,SALBUTAMOL 400micrograms disk refill,1,ASTTRT_COD,Salbutamol 400micrograms/blister disks refill,1
c13g.,ASTTRT_COD,VENTODISKS 400micrograms disk refill 14x8,1,ASTTRT_COD,Ventodisks 400micrograms disk refill 14x8,1,ASTTRT_COD,VENTODISKS 400micrograms disk refill 14x8,1,ASTTRT_COD,Ventodisks 400micrograms disk refill 14x8,1,ASTTRT_COD,VENTODISKS 400micrograms disk refill 14x8,1,ASTTRT_COD,Ventodisks 400micrograms disk refill 14x8,1
c13G.,ASTTRT_COD,SALBUTAMOL 100micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Salbutamol 100micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,SALBUTAMOL 100micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Salbutamol 100micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,SALBUTAMOL 100micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Salbutamol 100micrograms breath-actuated aerosol inhaler,1
c13h.,ASTTRT_COD,SALBUVENT 100micrograms inhaler,1,ASTTRT_COD,Salbuvent 100micrograms inhaler,1,ASTTRT_COD,SALBUVENT 100micrograms inhaler,1,ASTTRT_COD,Salbuvent 100micrograms inhaler,1,ASTTRT_COD,SALBUVENT 100micrograms inhaler,1,ASTTRT_COD,Salbuvent 100micrograms inhaler,1
c13H.,ASTTRT_COD,*SALAMOL 100micrograms inhaler,1,ASTTRT_COD,Salamol 100micrograms inhaler,1,ASTTRT_COD,*SALAMOL 100micrograms inhaler,1,ASTTRT_COD,Salamol 100micrograms inhaler,1,ASTTRT_COD,*SALAMOL 100micrograms inhaler,1,ASTTRT_COD,Salamol 100micrograms inhaler,1
c13i.,ASTTRT_COD,SALBUVENT RONDO 100microgram inhaler,1,ASTTRT_COD,Salbuvent Rondo 100micrograms inhaler,1,ASTTRT_COD,SALBUVENT RONDO 100microgram inhaler,1,ASTTRT_COD,Salbuvent Rondo 100micrograms inhaler,1,ASTTRT_COD,SALBUVENT RONDO 100microgram inhaler,1,ASTTRT_COD,Salbuvent Rondo 100micrograms inhaler,1
c13I.,ASTTRT_COD,AIROMIR 100micrograms CFC-free inhaler,1,ASTTRT_COD,Airomir 100micrograms CFC-free inhaler,1,ASTTRT_COD,AIROMIR 100micrograms CFC-free inhaler,1,ASTTRT_COD,Airomir 100micrograms CFC-free inhaler,1,ASTTRT_COD,AIROMIR 100micrograms CFC-free inhaler,1,ASTTRT_COD,Airomir 100micrograms CFC-free inhaler,1
c13j.,ASTTRT_COD,SALBUVENT 5mg/mL respirator solution,1,ASTTRT_COD,Salbuvent 5mg/mL respirator solution,1,ASTTRT_COD,SALBUVENT 5mg/mL respirator solution,1,ASTTRT_COD,Salbuvent 5mg/mL respirator solution,1,ASTTRT_COD,SALBUVENT 5mg/mL respirator solution,1,ASTTRT_COD,Salbuvent 5mg/mL respirator solution,1
c13J.,ASTTRT_COD,SALBUTAMOL 100micrograms CFC-free inhaler,1,ASTTRT_COD,Salbutamol 100micrograms CFC-free inhaler,1,ASTTRT_COD,SALBUTAMOL 100micrograms CFC-free inhaler,1,ASTTRT_COD,Salbutamol 100micrograms CFC-free inhaler,1,ASTTRT_COD,SALBUTAMOL 100micrograms CFC-free inhaler,1,ASTTRT_COD,Salbutamol 100micrograms CFC-free inhaler,1
c13k.,ASTTRT_COD,*SALBUVENT RONDO spacer x1,1,NA,NA,NA,ASTTRT_COD,*SALBUVENT RONDO spacer x1,1,NA,NA,NA,ASTTRT_COD,*SALBUVENT RONDO spacer x1,1,NA,NA,NA
c13K.,ASTTRT_COD,SALAMOL EASI-BREATHE 100micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,Salamol Easi-Breathe 100micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,SALAMOL EASI-BREATHE 100micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,Salamol Easi-Breathe 100micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,SALAMOL EASI-BREATHE 100micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,Salamol Easi-Breathe 100micrograms breath-actuated aerosol inhaler,1
c13l.,ASTTRT_COD,AEROLIN 100micrograms Autohaler 200d,1,ASTTRT_COD,Aerolin 100micrograms Autohaler 200d,1,ASTTRT_COD,AEROLIN 100micrograms Autohaler 200d,1,ASTTRT_COD,Aerolin 100micrograms Autohaler 200d,1,ASTTRT_COD,AEROLIN 100micrograms Autohaler 200d,1,ASTTRT_COD,Aerolin 100micrograms Autohaler 200d,1
c13L.,ASTTRT_COD,SALBUTAMOL 200micrograms breath-actuated dry powder inhaler,1,ASTTRT_COD,Salbutamol 200micrograms breath-actuated dry powder inhaler,1,ASTTRT_COD,SALBUTAMOL 200micrograms breath-actuated dry powder inhaler,1,ASTTRT_COD,Salbutamol 200micrograms breath-actuated dry powder inhaler,1,ASTTRT_COD,SALBUTAMOL 200micrograms breath-actuated dry powder inhaler,1,ASTTRT_COD,Salbutamol 200micrograms breath-actuated dry powder inhaler,1
c13m.,ASTTRT_COD,VENTOLIN 5mg/2.5mL Nebules,1,ASTTRT_COD,Ventolin 5mg/2.5mL Nebule,1,ASTTRT_COD,VENTOLIN 5mg/2.5mL Nebules,1,ASTTRT_COD,Ventolin 5mg/2.5mL Nebule,1,ASTTRT_COD,VENTOLIN 5mg/2.5mL Nebules,1,ASTTRT_COD,Ventolin 5mg/2.5mL Nebule,1
c13M.,ASTTRT_COD,VENTOLIN 200micrograms Accuhaler,1,ASTTRT_COD,Ventolin 200micrograms Accuhaler,1,ASTTRT_COD,VENTOLIN 200micrograms Accuhaler,1,ASTTRT_COD,Ventolin 200micrograms Accuhaler,1,ASTTRT_COD,VENTOLIN 200micrograms Accuhaler,1,ASTTRT_COD,Ventolin 200micrograms Accuhaler,1
